locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
PSPTO_RS23775,PSPTO_RS23775,,5190004,5190524,-,hypothetical protein,Function unknown,
PSPTO_RS23780,PSPTO_RS23780,PSPTO4596%2CPSPTO_4596,5190629,5191606,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS23785,PSPTO_RS23785,PSPTO4597%2CPSPTO_4597,5191741,5192097,-,type III effector,No COG annotation,A0A0Q0CDI1
PSPTO_RS23790,PSPTO_RS23790,PSPTO4599%2CPSPTO_4599,5192110,5192583,-,CesT family type III secretion system chaperone,Function unknown,A0A099SWM2
PSPTO_RS23795,PSPTO_RS23795,PSPTO4600%2CPSPTO_4600,5192782,5193135,+,lipoprotein,No COG annotation,A0A099SZL9
PSPTO_RS23800,PSPTO_RS23800,PSPTO4601%2CPSPTO_4601,5193212,5193709,+,transcription elongation factor GreB,"Translation, ribosomal structure and biogenesis",A0A099SXF7
PSPTO_RS23805,ettA,PSPTO4602%2CPSPTO_4602,5193762,5195453,-,energy-dependent translational throttle protein EttA,Function unknown,A0A0Q0BAP2
PSPTO_RS23810,PSPTO_RS23810,PSPTO4603%2CPSPTO_4603,5195601,5196866,+,site-specific integrase,"Replication, recombination and repair",A0A0Q0HL96
PSPTO_RS23815,PSPTO_RS23815,PSPTO4604%2CPSPTO_4604,5196863,5198458,+,site-specific integrase,"Replication, recombination and repair",A0A0Q0BD57
PSPTO_RS23820,PSPTO_RS23820,PSPTO4605%2CPSPTO_4605,5198455,5200692,+,hypothetical protein,Function unknown,A0A0Q0CQ72
PSPTO_RS23825,PSPTO_RS23825,PSPTO4606%2CPSPTO_4606,5200695,5201093,+,hypothetical protein,No COG annotation,A0A0Q0CDJ5
PSPTO_RS23830,PSPTO_RS23830,PSPTO4607%2CPSPTO_4607,5201505,5203982,+,hypothetical protein,Function unknown,UPI00031BA855
PSPTO_RS23835,PSPTO_RS23835,PSPTO4608%2CPSPTO_4608,5204349,5205311,+,tyrosine-type recombinase/integrase,"Replication, recombination and repair",A0A0N8R150
PSPTO_RS23840,PSPTO_RS23840,PSPTO4610%2CPSPTO_4610,5206026,5206406,-,hypothetical protein,Function unknown,A0A0P9MGN7
PSPTO_RS23845,PSPTO_RS23845,PSPTO4611%2CPSPTO_4611,5206737,5207729,-,YncE family protein,Function unknown,UPI0002D7F053
PSPTO_RS23850,PSPTO_RS23850,PSPTO4612%2CPSPTO_4612,5207887,5208783,-,LysR family transcriptional regulator,Transcription,A0A0P9M4K2
PSPTO_RS23855,PSPTO_RS23855,PSPTO4613%2CPSPTO_4613,5208901,5210070,+,TDT family transporter,Inorganic ion transport and metabolism,A0A0Q0CXR6
PSPTO_RS23860,PSPTO_RS23860,PSPTO4614%2CPSPTO_4614,5210079,5210681,-,uracil-DNA glycosylase,"Replication, recombination and repair",A0A0N8TA38
PSPTO_RS23865,ppa,PSPTO4615%2CPSPTO_4615,5210681,5211226,-,inorganic diphosphatase,Energy production and conversion,A0A0P9PRG9
PSPTO_RS23870,eno,PSPTO4616%2CPSPTO_4616,5211342,5212625,-,phosphopyruvate hydratase,Nucleotide transport and metabolism,A0A0N8T530
PSPTO_RS23875,PSPTO_RS23875,,5212699,5213040,-,hypothetical protein,No COG annotation,A0A0N8T3U7
PSPTO_RS23880,PSPTO_RS23880,,5213135,5213401,-,hypothetical protein,No COG annotation,A0A0N8QH99
PSPTO_RS23885,PSPTO_RS23885,PSPTO4618%2CPSPTO_4618,5213444,5213767,-,DUF190 domain-containing protein,Function unknown,A0A0N8Q9A3
PSPTO_RS23890,PSPTO_RS23890,,5213848,5214213,-,hypothetical protein,Function unknown,A0A0Q0B2V3
PSPTO_RS23895,PSPTO_RS23895,PSPTO4619%2CPSPTO_4619,5214210,5215556,-,voltage-gated chloride channel family protein,Inorganic ion transport and metabolism,A0A0Q0C558
PSPTO_RS23900,PSPTO_RS23900,PSPTO4620%2CPSPTO_4620,5215805,5216128,-,DUF190 domain-containing protein,Function unknown,A0A0N8T3V0
PSPTO_RS23905,PSPTO_RS23905,PSPTO4621%2CPSPTO_4621,5216139,5216882,-,transporter,Function unknown,A0A0P9MG65
PSPTO_RS23910,PSPTO_RS23910,PSPTO4622%2CPSPTO_4622,5216974,5217408,+,helix-turn-helix domain-containing protein,Transcription,A0A0Q0CFN9
PSPTO_RS23915,PSPTO_RS23915,,5217842,5218066,-,hypothetical protein,No COG annotation,A0A0P9MGX5
PSPTO_RS23920,PSPTO_RS23920,PSPTO4623%2CPSPTO_4623,5218247,5218624,+,DUF1264 domain-containing protein,Function unknown,A0A0N8R151
PSPTO_RS23925,PSPTO_RS23925,PSPTO4624%2CPSPTO_4624,5218750,5220369,-,methyl-accepting chemotaxis protein,Cell motility,Q87WC7
PSPTO_RS23930,PSPTO_RS23930,PSPTO4625%2CPSPTO_4625,5220631,5221653,+,IS21-like element ISPsy4 family transposase,"Replication, recombination and repair",A0A099SYT7
PSPTO_RS23935,PSPTO_RS23935,PSPTO4626%2CPSPTO_4626,5221650,5222459,+,AAA family ATPase,"Replication, recombination and repair",A0A099SW04
PSPTO_RS23940,PSPTO_RS23940,,5222736,5223122,-,hypothetical protein,No COG annotation,A0A0Q0CP73
PSPTO_RS23945,PSPTO_RS23945,,5223444,5223695,+,hypothetical protein,No COG annotation,UPI0003A86869
PSPTO_RS23950,PSPTO_RS23950,PSPTO4627%2CPSPTO_4627,5224073,5226526,+,hypothetical protein,Defense mechanisms,Q87WC6
PSPTO_RS29965,PSPTO_RS29965,,5227576,5227743,-,hypothetical protein,No COG annotation,UPI0002DA2628
PSPTO_RS23955,PSPTO_RS23955,PSPTO4630%2CPSPTO_4630,5228484,5228768,-,helix-turn-helix transcriptional regulator,Transcription,A0A0Q0BII7
PSPTO_RS23960,PSPTO_RS23960,,5229537,5229866,+,DUF2384 domain-containing protein,Function unknown,UPI00130E7E63
PSPTO_RS23965,PSPTO_RS23965,PSPTO4631%2CPSPTO_4631,5230653,5234489,+,EAL domain-containing protein,Signal transduction mechanisms,Q87WC2
PSPTO_RS23970,PSPTO_RS23970,PSPTO4632%2CPSPTO_4632,5234654,5235907,+,serine hydroxymethyltransferase,Amino acid transport and metabolism,A0A099SWM6
PSPTO_RS23975,PSPTO_RS23975,,5235945,5236360,-,helix-turn-helix domain-containing protein,No COG annotation,
PSPTO_RS23980,PSPTO_RS23980,PSPTO4633%2CPSPTO_4633,5236578,5237111,+,PAAR domain-containing protein,Signal transduction mechanisms,A0A0P9UIX5
PSPTO_RS23985,PSPTO_RS23985,PSPTO4634%2CPSPTO_4634,5237118,5237831,+,N-acetylmuramoyl-L-alanine amidase,Function unknown,A0A0N8T4Z5
PSPTO_RS23990,PSPTO_RS23990,,5237828,5238115,+,hypothetical protein,No COG annotation,A0A0P9TAZ5
PSPTO_RS23995,PSPTO_RS23995,PSPTO4635%2CPSPTO_4635,5238570,5239139,+,YdcF family protein,Function unknown,A0A0Q0BII2
PSPTO_RS24000,yjiA,PSPTO4636%2CPSPTO_4636,5239167,5240144,-,GTPase,Function unknown,A0A0N0WS30
PSPTO_RS24005,PSPTO_RS24005,PSPTO4637%2CPSPTO_4637,5240240,5240437,-,YbdD/YjiX family protein,Function unknown,Q87WB6
PSPTO_RS24010,PSPTO_RS24010,PSPTO4638%2CPSPTO_4638,5240465,5242540,-,carbon starvation protein A,Signal transduction mechanisms,A0A099SZC0
PSPTO_RS24015,PSPTO_RS24015,PSPTO4639%2CPSPTO_4639,5242826,5243194,+,PilZ domain-containing protein,Function unknown,A0A0N0FYD2
PSPTO_RS24020,radA,PSPTO4640%2CPSPTO_4640,5243215,5244582,-,DNA repair protein RadA,"Post-translational modification, protein turnover,and chaperones",A0A2V4QEU0
PSPTO_RS24025,mscL,PSPTO4641%2CPSPTO_4641,5244777,5245223,+,large-conductance mechanosensitive channel protein MscL,Cell wall/membrane/envelope biogenesis,A0A099SXG5
PSPTO_RS24030,PSPTO_RS24030,PSPTO4642%2CPSPTO_4642,5245423,5246199,-,ferredoxin--NADP reductase,Energy production and conversion,A0A0Q0BCK8
PSPTO_RS24035,PSPTO_RS24035,PSPTO4643%2CPSPTO_4643,5246633,5247610,-,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS24040,PSPTO_RS24040,PSPTO4644%2CPSPTO_4644,5247729,5247962,+,helix-turn-helix transcriptional regulator,Transcription,A0A0N0WS31
PSPTO_RS24045,PSPTO_RS24045,PSPTO4645%2CPSPTO_4645,5248092,5249216,+,class I SAM-dependent methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0N0WS95
PSPTO_RS24050,PSPTO_RS24050,PSPTO4646%2CPSPTO_4646,5249304,5249471,-,DUF2474 domain-containing protein,Function unknown,A0A099SWN6
PSPTO_RS24055,cydB,PSPTO4647%2CPSPTO_4647,5249493,5250500,-,cytochrome d ubiquinol oxidase subunit II,Energy production and conversion,A0A0Q0H9N9
PSPTO_RS24060,PSPTO_RS24060,PSPTO4648%2CPSPTO_4648,5250504,5251943,-,cytochrome ubiquinol oxidase subunit I,Energy production and conversion,Q87WA6
PSPTO_RS24065,PSPTO_RS24065,PSPTO4649%2CPSPTO_4649,5251947,5252120,+,hypothetical protein,No COG annotation,A0A0Q0CCK2
PSPTO_RS24070,PSPTO_RS24070,PSPTO4650%2CPSPTO_4650,5252337,5254538,-,xanthine dehydrogenase family protein molybdopterin-binding subunit,Energy production and conversion,A0A0Q0CKM2
PSPTO_RS24075,PSPTO_RS24075,PSPTO4651%2CPSPTO_4651,5254535,5255524,-,xanthine dehydrogenase family protein subunit M,Energy production and conversion,A0A0Q0C2S2
PSPTO_RS24080,PSPTO_RS24080,PSPTO4652%2CPSPTO_4652,5255521,5256051,-,(2Fe-2S)-binding protein,Energy production and conversion,A0A0P9SLD5
PSPTO_RS24085,PSPTO_RS24085,PSPTO4653%2CPSPTO_4653,5256316,5257611,+,NCS2 family permease,Function unknown,Q87WA1
PSPTO_RS24090,trmA,PSPTO4654%2CPSPTO_4654,5257608,5258693,+,tRNA (uridine(54)-C5)-methyltransferase TrmA,"Translation, ribosomal structure and biogenesis",Q87WA0
PSPTO_RS24095,PSPTO_RS24095,,5258683,5259552,-,DUF1534 domain-containing protein,No COG annotation,UPI00000093CB
PSPTO_RS24100,PSPTO_RS24100,PSPTO4656%2CPSPTO_4656,5259642,5260925,+,MFS transporter,Amino acid transport and metabolism,A0A0N0G514
PSPTO_RS24105,PSPTO_RS24105,PSPTO4657%2CPSPTO_4657,5261062,5261952,+,neutral zinc metallopeptidase,Function unknown,A0A099SZD8
PSPTO_RS24110,PSPTO_RS24110,PSPTO4658%2CPSPTO_4658,5261957,5262946,+,hypothetical protein,Function unknown,A0A0N0G515
PSPTO_RS24115,PSPTO_RS24115,PSPTO4659%2CPSPTO_4659,5263123,5263713,-,HAD family hydrolase,Function unknown,A0A0Q0EGY7
PSPTO_RS24120,tesB,PSPTO4660%2CPSPTO_4660,5263710,5264579,-,acyl-CoA thioesterase II,Lipid transport and metabolism,A0A0N0WHH1
PSPTO_RS24125,PSPTO_RS24125,PSPTO4661%2CPSPTO_4661,5264717,5265286,-,GNAT family N-acetyltransferase,"Translation, ribosomal structure and biogenesis",A0A0Q0H9V8
PSPTO_RS24130,PSPTO_RS24130,PSPTO4662%2CPSPTO_4662,5265421,5266338,+,histone deacetylase,Chromatin structure and dynamics,Q87W92
PSPTO_RS24135,PSPTO_RS24135,PSPTO4663%2CPSPTO_4663,5266392,5267666,+,TIGR03862 family flavoprotein,Function unknown,A0A0P9HVW2
PSPTO_RS24140,PSPTO_RS24140,PSPTO4664%2CPSPTO_4664,5267751,5269079,-,DEAD/DEAH box helicase,"Replication, recombination and repair",A0A0Q0BAQ7
PSPTO_RS24145,PSPTO_RS24145,PSPTO4665%2CPSPTO_4665,5269194,5269805,-,3'-5' exonuclease,"Replication, recombination and repair",UPI0002DD1412
PSPTO_RS24150,PSPTO_RS24150,PSPTO4666%2CPSPTO_4666,5269827,5270303,-,NYN domain-containing protein,Function unknown,A0A0Q0CKP4
PSPTO_RS24155,PSPTO_RS24155,,5270338,5270529,-,DUF1534 domain-containing protein,Function unknown,UPI0002ECAA66
PSPTO_RS24160,PSPTO_RS24160,PSPTO4667%2CPSPTO_4667,5270574,5271278,-,DUF2076 domain-containing protein,Function unknown,UPI0002ECEFF3
PSPTO_RS24165,PSPTO_RS24165,PSPTO4668%2CPSPTO_4668,5271474,5272136,+,membrane protein,Function unknown,A0A0Q0C2R4
PSPTO_RS24170,PSPTO_RS24170,PSPTO4669%2CPSPTO_4669,5272172,5273314,+,endonuclease/exonuclease/phosphatase family protein,Function unknown,A0A0Q0B0P6
PSPTO_RS24175,PSPTO_RS24175,PSPTO4670%2CPSPTO_4670,5273330,5274133,-,hypothetical protein,No COG annotation,A0A0Q0CKN1
PSPTO_RS24180,PSPTO_RS24180,PSPTO4671%2CPSPTO_4671,5274267,5275259,-,serine hydrolase,Defense mechanisms,F3IPD7
PSPTO_RS29970,PSPTO_RS29970,PSPTO4672%2CPSPTO_4672,5275318,5275476,+,hypothetical protein,No COG annotation,UPI0001E282AC
PSPTO_RS24185,PSPTO_RS24185,PSPTO4673%2CPSPTO_4673,5275534,5275791,+,hypothetical protein,No COG annotation,UPI0001E2951B
PSPTO_RS24190,PSPTO_RS24190,,5276293,5276565,-,hypothetical protein,No COG annotation,UPI000516E65F
PSPTO_RS24195,PSPTO_RS24195,PSPTO4675%2CPSPTO_4675,5277517,5278296,-,NAD-dependent protein deacylase,Transcription,A0A0M0VHR6
PSPTO_RS24200,PSPTO_RS24200,,5279018,5279482,+,transcriptional regulator,No COG annotation,A0A0M0VHD8
PSPTO_RS24205,PSPTO_RS24205,,5281029,5281343,-,IS481 family transposase,"Replication, recombination and repair",
PSPTO_RS24210,PSPTO_RS24210,,5281327,5281888,-,recombinase family protein,No COG annotation,
PSPTO_RS24215,PSPTO_RS24215,PSPTO4680%2CPSPTO_4680,5282597,5284126,+,acyl--CoA ligase,Lipid transport and metabolism,A0A0Q0BU35
PSPTO_RS24220,PSPTO_RS24220,PSPTO4681%2CPSPTO_4681,5284213,5284464,+,acyl carrier protein,Lipid transport and metabolism,A0A0M0V2H0
PSPTO_RS24225,PSPTO_RS24225,PSPTO4682%2CPSPTO_4682,5284476,5284973,+,coronafacic acid dehydratase,Lipid transport and metabolism,A0A0N8T3H0
PSPTO_RS24230,PSPTO_RS24230,PSPTO4683%2CPSPTO_4683,5284967,5286112,+,beta-ketoacyl-[acyl-carrier-protein] synthase family protein,Lipid transport and metabolism,A0A0P9I359
PSPTO_RS24235,PSPTO_RS24235,PSPTO4684%2CPSPTO_4684,5286109,5286642,+,coronafacic acid synthetase,No COG annotation,A0A0Q0B4H7
PSPTO_RS24240,PSPTO_RS24240,PSPTO4685%2CPSPTO_4685,5286639,5288057,+,acyl--CoA ligase,Lipid transport and metabolism,A0A0N0FCU0
PSPTO_RS24245,PSPTO_RS24245,PSPTO4686%2CPSPTO_4686,5288089,5296104,+,type I polyketide synthase,"Secondary metabolites biosynthesis, transport, and catabolism",UPI0002DCB22C
PSPTO_RS24250,PSPTO_RS24250,PSPTO4687%2CPSPTO_4687,5296110,5302310,+,type I polyketide synthase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0Q0EH03
PSPTO_RS24255,PSPTO_RS24255,PSPTO4688%2CPSPTO_4688,5302307,5302750,+,PaaI family thioesterase,No COG annotation,A0A3M3D5L3
PSPTO_RS24260,ccrA,PSPTO4689%2CPSPTO_4689,5302800,5304005,+,crotonyl-CoA carboxylase/reductase,Energy production and conversion,A0A0P9JE56
PSPTO_RS24265,PSPTO_RS24265,PSPTO4690%2CPSPTO_4690,5304061,5304804,+,thioesterase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0P9HF58
PSPTO_RS24270,PSPTO_RS24270,PSPTO4691%2CPSPTO_4691,5305803,5307701,+,effector protein hopAD1,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0Q0B4I4
PSPTO_RS24275,PSPTO_RS24275,PSPTO4693%2CPSPTO_4693,5308353,5309906,-,IS66-like element ISPsy5 family transposase,"Replication, recombination and repair",A0A2V4P180
PSPTO_RS24280,tnpB,PSPTO4694%2CPSPTO_4694,5309924,5310280,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0009ABB313
PSPTO_RS24285,PSPTO_RS24285,PSPTO4695%2CPSPTO_4695,5310495,5310746,+,transposase,"Replication, recombination and repair",A0A0P9NWT1
PSPTO_RS24290,PSPTO_RS24290,,5311603,5312207,+,IS5 family transposase,"Replication, recombination and repair",
PSPTO_RS24295,PSPTO_RS24295,,5312657,5313507,-,IS5 family transposase,"Replication, recombination and repair",
PSPTO_RS24300,PSPTO_RS24300,PSPTO4699%2CPSPTO_4699,5313602,5327197,-,non-ribosomal peptide synthetase,"Secondary metabolites biosynthesis, transport, and catabolism",Q87W61
PSPTO_RS24305,PSPTO_RS24305,,5328151,5329000,-,IS5 family transposase,"Replication, recombination and repair",
PSPTO_RS24310,PSPTO_RS24310,PSPTO4702%2CPSPTO_4702,5329495,5330472,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS24315,PSPTO_RS24315,PSPTO4703%2CPSPTO_4703,5330802,5331053,+,type III effector,No COG annotation,A0A0M0VC60
PSPTO_RS24320,PSPTO_RS24320,PSPTO4704%2CPSPTO_4704,5331204,5331803,+,response regulator transcription factor,Transcription,A0A0Q0C4B5
PSPTO_RS24325,PSPTO_RS24325,PSPTO4705%2CPSPTO_4705,5331800,5333275,+,HAMP domain-containing histidine kinase,Signal transduction mechanisms,A0A0Q0D9M5
PSPTO_RS24330,PSPTO_RS24330,,5333503,5333679,+,hypothetical protein,No COG annotation,UPI000208EE23
PSPTO_RS24335,PSPTO_RS24335,PSPTO4707%2CPSPTO_4707,5333913,5334143,+,acyl carrier protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0M0V596
PSPTO_RS24340,PSPTO_RS24340,PSPTO4708%2CPSPTO_4708,5334154,5335002,+,alpha/beta fold hydrolase,Function unknown,A0A0N0FEY3
PSPTO_RS24345,cmaA,PSPTO4709%2CPSPTO_4709,5334999,5336786,+,L-allo-isoleucine:holo-[CmaA peptidyl-carrier protein] ligase,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0M0V514
PSPTO_RS24350,PSPTO_RS24350,PSPTO4710%2CPSPTO_4710,5336773,5337702,+,chlorinating enzyme,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0N0W9C5
PSPTO_RS24355,PSPTO_RS24355,PSPTO4711%2CPSPTO_4711,5337712,5338134,+,coronamic acid synthetase CmaC,No COG annotation,A0A0N0FEU6
PSPTO_RS24360,PSPTO_RS24360,PSPTO4712%2CPSPTO_4712,5338201,5338905,+,alpha/beta fold hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",UPI00137916D5
PSPTO_RS24365,PSPTO_RS24365,PSPTO4713%2CPSPTO_4713,5338911,5339549,+,alanyl-tRNA editing protein,Function unknown,A0A0M0V5R4
PSPTO_RS24370,PSPTO_RS24370,PSPTO4714%2CPSPTO_4714,5339568,5340179,+,LysE family transporter,Amino acid transport and metabolism,A0A0N0FEZ7
PSPTO_RS24375,PSPTO_RS24375,,5340332,5340532,-,IS5/IS1182 family transposase,"Replication, recombination and repair",
PSPTO_RS24380,PSPTO_RS24380,PSPTO4716%2CPSPTO_4716,5341350,5341859,+,hypothetical protein,No COG annotation,UPI0001AF36A7
PSPTO_RS24385,PSPTO_RS24385,PSPTO4717%2CPSPTO_4717,5341885,5342136,+,hypothetical protein,No COG annotation,UPI000467D950
PSPTO_RS24390,PSPTO_RS24390,,5342146,5342565,+,hypothetical protein,No COG annotation,A0A0M0UNA9
PSPTO_RS24395,PSPTO_RS24395,PSPTO4718%2CPSPTO_4718,5342748,5344121,-,hypothetical protein,Function unknown,UPI0002F0164F
PSPTO_RS29975,PSPTO_RS29975,PSPTO4719%2CPSPTO_4719,5344569,5344736,+,hypothetical protein,No COG annotation,A0A0M0UN41
PSPTO_RS24400,PSPTO_RS24400,,5344790,5344891,+,IS5/IS1182 family transposase,"Replication, recombination and repair",
PSPTO_RS24405,PSPTO_RS24405,PSPTO4720%2CPSPTO_4720,5345081,5345962,-,hypothetical protein,No COG annotation,UPI000467A12B
PSPTO_RS24410,PSPTO_RS24410,PSPTO4721%2CPSPTO_4721,5346338,5346634,-,CesT family type III secretion system chaperone,Function unknown,UPI0001AF4C3D
PSPTO_RS24415,PSPTO_RS24415,PSPTO4722%2CPSPTO_4722,5347118,5348524,-,effector protein hopD2,Signal transduction mechanisms,A0A0Q0BND0
PSPTO_RS24420,PSPTO_RS24420,PSPTO4723%2CPSPTO_4723,5349028,5349324,-,DUF1330 domain-containing protein,Function unknown,A0A3M6HF91
PSPTO_RS24425,PSPTO_RS24425,PSPTO4725%2CPSPTO_4725,5350688,5351665,+,IS5 family transposase,"Replication, recombination and repair",A0A0M0UX98
PSPTO_RS24430,PSPTO_RS24430,PSPTO4726%2CPSPTO_4726,5351919,5353451,+,hypothetical protein,No COG annotation,A0A0Q0BHX4
PSPTO_RS24435,PSPTO_RS24435,PSPTO4727%2CPSPTO_4727,5353685,5355166,-,type III effector HopG1,No COG annotation,G3XCJ2
PSPTO_RS24440,PSPTO_RS24440,,5356088,5356507,+,transposase,"Replication, recombination and repair",
PSPTO_RS24445,PSPTO_RS24445,PSPTO4729%2CPSPTO_4729,5356558,5357367,-,AAA family ATPase,"Replication, recombination and repair",A0A099SW04
PSPTO_RS24450,PSPTO_RS24450,PSPTO4730%2CPSPTO_4730,5357364,5358386,-,IS21-like element ISPsy4 family transposase,"Replication, recombination and repair",A0A099SYT7
PSPTO_RS24455,PSPTO_RS24455,,5358473,5359036,+,IS5 family transposase,"Replication, recombination and repair",
PSPTO_RS24460,PSPTO_RS24460,,5359156,5359782,+,type III secretion system effector protein,Function unknown,
PSPTO_RS24465,PSPTO_RS24465,,5359944,5360336,+,hypothetical protein,Nucleotide transport and metabolism,
PSPTO_RS24470,PSPTO_RS24470,PSPTO4733%2CPSPTO_4733,5361115,5361597,-,hypothetical protein,No COG annotation,UPI00016EB072
PSPTO_RS24475,PSPTO_RS24475,PSPTO4734%2CPSPTO_4734,5362019,5362246,-,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0N0FF03
PSPTO_RS24480,hrpB,PSPTO4735%2CPSPTO_4735,5362728,5365250,-,ATP-dependent helicase HrpB,"Replication, recombination and repair",Q87W38
PSPTO_RS24485,PSPTO_RS24485,,5365336,5365671,-,IS66 family transposase,"Replication, recombination and repair",
PSPTO_RS24490,PSPTO_RS24490,PSPTO4737%2CPSPTO_4737,5365761,5367314,-,IS66-like element ISPsy5 family transposase,"Replication, recombination and repair",A0A2V4P180
PSPTO_RS24495,tnpB,PSPTO4738%2CPSPTO_4738,5367332,5367688,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0009ABB313
PSPTO_RS24500,tnpB,,5367734,5368081,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI00132FC2C1
PSPTO_RS24505,PSPTO_RS24505,,5368168,5368257,-,transposase,"Replication, recombination and repair",
PSPTO_RS24510,PSPTO_RS24510,PSPTO4741%2CPSPTO_4741,5368513,5368935,-,hypothetical protein,No COG annotation,A0A0N8QCW6
PSPTO_RS24515,PSPTO_RS24515,PSPTO4742%2CPSPTO_4742,5368939,5370987,-,integrase,"Replication, recombination and repair",A0A0N0FEX6
PSPTO_RS24520,PSPTO_RS24520,PSPTO4743%2CPSPTO_4743,5370987,5372882,-,hypothetical protein,"Replication, recombination and repair",UPI00039F2F6F
PSPTO_RS24525,PSPTO_RS24525,PSPTO4744%2CPSPTO_4744,5372875,5374362,-,site-specific integrase,"Replication, recombination and repair",A0A0Q0FZV4
PSPTO_RS24530,hrpB,,5374442,5376565,-,ATP-dependent helicase HrpB,"Replication, recombination and repair",
PSPTO_RS24535,PSPTO_RS24535,PSPTO_5632,5376580,5378961,+,ClbS/DfsB family four-helix bundle protein,No COG annotation,UPI00039E2BEF
PSPTO_RS24540,PSPTO_RS24540,PSPTO4746%2CPSPTO_4746,5378945,5381041,+,integrase,"Replication, recombination and repair",A0A0N8T748
PSPTO_RS24545,PSPTO_RS24545,PSPTO4747%2CPSPTO_4747,5381038,5381676,+,hypothetical protein,No COG annotation,Q87W31
PSPTO_RS24550,PSPTO_RS24550,PSPTO4748%2CPSPTO_4748,5381679,5383103,+,site-specific integrase,"Replication, recombination and repair",Q87W30
PSPTO_RS24555,PSPTO_RS24555,,5383175,5384251,-,ATP-dependent helicase HrpB,"Replication, recombination and repair",
PSPTO_RS24560,PSPTO_RS24560,,5384253,5384651,-,hypothetical protein,No COG annotation,
PSPTO_RS24565,PSPTO_RS24565,PSPTO4751%2CPSPTO_4751,5384766,5388071,-,UvrD-helicase domain-containing protein,"Replication, recombination and repair",A0A0Q0I4A2
PSPTO_RS24570,PSPTO_RS24570,PSPTO4752%2CPSPTO_4752,5388074,5388862,-,hypothetical protein,No COG annotation,UPI000621CFCB
PSPTO_RS24575,PSPTO_RS24575,PSPTO4753%2CPSPTO_4753,5389241,5390275,+,TauD/TfdA family dioxygenase,"Secondary metabolites biosynthesis, transport, and catabolism",UPI0006223948
PSPTO_RS24580,PSPTO_RS24580,PSPTO4754%2CPSPTO_4754,5391079,5391924,-,hypothetical protein,No COG annotation,A0A3M2TMM7
PSPTO_RS24585,PSPTO_RS24585,PSPTO4755%2CPSPTO_4755,5392110,5392484,+,DNA binding protein,No COG annotation,A0A0Q0C0L1
PSPTO_RS24590,PSPTO_RS24590,,5392798,5393034,-,hypothetical protein,No COG annotation,A0A3M2TKX3
PSPTO_RS24595,PSPTO_RS24595,,5393327,5393956,-,HAD family hydrolase,Function unknown,A0A0Q0BPG7
PSPTO_RS24600,PSPTO_RS24600,,5393998,5394318,-,hypothetical protein,No COG annotation,A0A3M2TKP3
PSPTO_RS24605,PSPTO_RS24605,,5394335,5394832,-,hypothetical protein,No COG annotation,A0A3M2TL40
PSPTO_RS24610,PSPTO_RS24610,,5394920,5395228,-,hypothetical protein,No COG annotation,A0A0Q0D4X2
PSPTO_RS24615,PSPTO_RS24615,PSPTO4759%2CPSPTO_4759,5395243,5395992,-,metallophosphoesterase family protein,Function unknown,A0A3M2TKN4
PSPTO_RS24620,PSPTO_RS24620,PSPTO4760%2CPSPTO_4760,5396264,5396704,+,helix-turn-helix transcriptional regulator,Transcription,A0A0Q0BMG0
PSPTO_RS24625,PSPTO_RS24625,PSPTO4761%2CPSPTO_4761,5397061,5399070,+,hypothetical protein,Function unknown,UPI0002F85C98
PSPTO_RS24630,PSPTO_RS24630,PSPTO4762%2CPSPTO_4762,5399103,5399777,+,VWA domain-containing protein,Function unknown,A0A0Q0DLP3
PSPTO_RS24635,PSPTO_RS24635,PSPTO4763%2CPSPTO_4763,5399781,5400563,+,protein phosphatase 2C domain-containing protein,Signal transduction mechanisms,A0A0Q0DEC6
PSPTO_RS24640,PSPTO_RS24640,,5401252,5402076,+,hypothetical protein,No COG annotation,UPI000621BF2E
PSPTO_RS24645,PSPTO_RS24645,PSPTO4764%2CPSPTO_4764,5402565,5404118,-,IS66-like element ISPsy5 family transposase,"Replication, recombination and repair",A0A2V4P180
PSPTO_RS24650,tnpB,PSPTO4765%2CPSPTO_4765,5404136,5404492,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0009ABB313
PSPTO_RS24655,PSPTO_RS24655,PSPTO4766%2CPSPTO_4766,5404538,5404846,-,hypothetical protein,No COG annotation,Q87W15
